Batch,Order,Rep,Population,GH_ID,ILL_No,Cystine,Aspartate,Glutamate,Serine,Histidine,Glycine,Threonine,Methionine,Arginine,Alanine,Valine,Phenylalanine,Isoleucine,Leucine,Lysine,Hydroxyproline,Proline,TotalAA,Cystine_to_TotalAA,Aspartate_to_TotalAA,Glutamate_to_TotalAA,Serine_to_TotalAA,Histidine_to_TotalAA,Glycine_to_TotalAA,Threonine_to_TotalAA,Methionine_to_TotalAA,Arginine_to_TotalAA,Alanine_to_TotalAA,Valine_to_TotalAA,Phenylalanine_to_TotalAA,Isoleucine_to_TotalAA,Leucine_to_TotalAA,Lysine_to_TotalAA,Hydroxyproline_to_TotalAA,Proline_to_TotalAA
10,360,2,HT,H134R2,ILL10863,0.23715679,3.834861212,4.210945615,1.292773551,0.639132738,1.197923964,1.002330982,0.190446097,2.671091028,1.17641952,0.208886932,1.301288126,1.137464724,2.147902622,1.192053709,3.191618217,2.648640393,28.28093622,0.838574749,13.5598807,14.88969666,4.571183715,2.259941938,4.235800239,3.544193071,0.673408035,9.444846547,4.159761582,0.738613921,4.601290834,4.022019339,7.594878067,4.215043306,11.28540509,9.365462205
10,361,2,HT,H15R2,ILL490,0.22754313,3.559811741,4.075161787,1.264634556,0.595443369,1.144545706,0.979571649,0.194064814,2.372159249,1.169977118,0.202330148,1.307508882,1.118140589,2.090780931,1.245554226,2.571337043,2.27599209,26.39455703,0.862083534,13.48691602,15.43940208,4.791270241,2.25593242,4.336294429,3.711263834,0.73524558,8.987304642,4.4326454,0.76656012,4.953706481,4.236254421,7.92125789,4.718981359,9.741921565,8.622959982
10,362,3,GM,G116R1,ILL1861,0.211673227,3.811870987,4.102941572,1.29408056,0.615836133,1.173120241,0.98080365,0.197421751,2.743894606,1.16521331,0.206798197,1.336570795,1.166137253,2.181151579,0.919878812,3.184617502,2.628939705,27.92094988,0.758116138,13.65236857,14.69484953,4.634801343,2.20564177,4.201577117,3.512787546,0.707073906,9.827368402,4.173258127,0.740656023,4.786981821,4.176567266,7.811881717,3.294582799,11.4058351,9.415652821
10,363,2,HT,H130R2,ILL10810,0.245227757,3.5409512,4.239456218,1.32269224,0.602050524,1.145741817,1.001113591,0.203459166,2.485867257,1.183530026,0.204401762,0.82532275,1.144558548,2.079724165,0.893455422,1.936220012,2.366982715,25.42075517,0.964675342,13.92937061,16.67714507,5.203198061,2.368342404,4.507111647,3.93817408,0.800366333,9.778888315,4.655762656,0.804074311,3.246649222,4.502456911,8.181205283,3.514669081,7.616689587,9.311221084
10,364,2,HT,H63R2,ILL4778,0.217070973,3.242741006,4.093988604,1.218243742,0.53349979,1.090093395,0.941178542,0.176372831,2.411588066,1.10265432,0.196542896,0.399636534,1.113278187,2.027785073,0.963643071,1.795505848,2.106287947,23.63011083,0.918620207,13.72291916,17.32530429,5.155471978,2.257711756,4.613153967,3.982962877,0.746390198,10.20557239,4.666310404,0.831747669,1.69121735,4.711269428,8.581360824,4.078030265,7.598380986,8.913576253
10,365,1,HT,H21R1,ILL595,0.175069324,3.520758877,4.290800138,1.302845423,0.5942966,1.182265739,0.995002108,0.184335398,2.46127899,1.161017371,0.198786183,1.32423973,1.152906696,2.128112045,1.015383679,3.192700185,2.363802883,27.24360137,0.642607127,12.9232506,15.74975379,4.782207041,2.181417177,4.339608861,3.652241473,0.676619055,9.034337849,4.261614884,0.729661913,4.860736699,4.231843949,7.811419702,3.727053796,11.71908274,8.67654335
10,366,3,GM,G101R1,ILL1861,0.174317357,3.640928038,4.201528116,1.276467994,0.600578167,1.211862966,0.969619165,0.190496759,2.567898709,1.161693587,0.203583962,1.331158944,1.153011315,2.154656193,1.179690463,3.169067611,2.188039302,27.37459865,0.636785069,13.30038875,15.34827294,4.662965147,2.193925013,4.426961584,3.542039748,0.695888774,9.380589436,4.243691759,0.743696609,4.862752368,4.211975232,7.871005602,4.309434736,11.57667242,7.99295482
10,367,2,HT,H20R2,ILL590,0.214041898,3.345818922,3.938802604,1.213473386,0.590346978,1.117794391,0.946317278,0.191363886,2.305577113,1.118544587,0.193284576,1.289871005,1.12457854,2.044851681,1.017421112,2.694773965,2.454409413,25.80127134,0.829578881,12.96765139,15.26592451,4.703153462,2.288053834,4.332322917,3.667715694,0.741683941,8.935905069,4.33523051,0.749128109,4.999253673,4.358616773,7.925391173,3.94329837,10.44434567,9.512746024
10,368,2,HT,H22R2,ILL597,0.180945012,3.199761842,3.907491031,1.173013803,0.565519825,1.080323741,0.895928579,0.162669316,2.244481467,1.047675142,0.183192683,1.220515347,1.074947808,1.983171816,1.114507543,2.294117961,1.949085033,24.27734795,0.745324458,13.18003041,16.09521369,4.831721346,2.329413518,4.449924857,3.690389003,0.670045659,9.245167436,4.315443121,0.754582763,5.027383343,4.427781034,8.168815721,4.590730196,9.449623434,8.02841001
10,369,2,HT,H75R2,ILL4956,0.209547991,3.265420337,3.78809753,1.180043365,0.571676422,1.101905011,0.869169145,0.179030741,2.449602736,1.068277771,0.189535767,1.235370015,1.077177542,1.971350933,0.842799012,2.745697438,2.221845853,24.96654761,0.839315048,13.07918255,15.17269263,4.726497966,2.289769619,4.413525764,3.481334939,0.717082489,9.811539723,4.278836577,0.759158895,4.948101092,4.314483359,7.895969294,3.375713075,10.99750547,8.899291515
10,370,3,GM,G124R1,ILL5519,0.205189672,4.581113601,4.561861191,1.396806194,0.614653534,1.253022057,1.030435171,0.21246695,3.030002854,1.241000753,0.225606929,0.448407107,1.203334844,2.161040664,1.113374967,3.506365261,1.98029778,28.76497953,0.713331542,15.92601029,15.85908026,4.855926258,2.136811999,4.35606796,3.582255882,0.738630632,10.53365204,4.314276503,0.784311106,1.558864683,4.183332871,7.512748833,3.870591898,12.18970192,6.884405317
10,371,1,HT,REDBERRYR1,Redberry,0.183410649,2.835593016,3.596269083,1.095492445,0.500772923,0.997519787,0.838020827,0.152155994,1.90337392,0.979273249,0.172426267,0.753138519,0.995091505,1.786164793,0.76254486,3.006675017,1.877656541,22.4355794,0.817499053,12.63882232,16.02931228,4.882835543,2.232048097,4.44615122,3.735231492,0.678190616,8.483729733,4.364822641,0.768539399,3.356893556,4.435327867,7.961304505,3.398819556,13.40137005,8.369102076
10,372,2,HT,H51R2,ILL4409,0.200786884,3.733311431,4.405957696,1.312818896,0.617606339,1.194731907,0.996733072,0.188941286,2.62573787,1.18638493,0.214206369,1.311902577,1.20636068,2.213857018,1.060873656,3.727771189,2.356803493,28.55478529,0.703163697,13.07420593,15.42984005,4.597544273,2.162882097,4.183998916,3.490599077,0.661679939,9.195439024,4.154767468,0.75015927,4.594335288,4.224723344,7.753015809,3.715221968,13.05480378,8.253620081
10,373,3,GM,G125R1,ILL6272,0.203707844,3.281259178,4.012782763,1.216388173,0.545503371,1.060286749,0.921531479,0.172289744,2.23651112,1.086932043,0.188171638,1.274833467,1.099237226,2.051688053,1.226118898,2.690874286,2.113277171,25.3813932,0.802587322,12.9278135,15.80993892,4.792440522,2.149225484,4.177417451,3.630736389,0.678803337,8.811616849,4.282397086,0.741376316,5.022708788,4.330878204,8.083433548,4.830778548,10.60175958,8.326088147
10,374,2,HT,H60R2,ILL4606,0.248353402,3.198970246,3.584799352,1.066266693,0.539221662,0.967184241,0.870143921,0.168097027,2.193599558,1.015790878,0.178736723,1.166269754,1.011449059,1.970666847,0.942524684,2.408637301,2.125510153,23.6562215,1.049843915,13.52274388,15.15372754,4.507341517,2.279407394,4.088498415,3.678287849,0.71058274,9.272823041,4.293969254,0.755559052,4.930076234,4.27561544,8.330437923,3.984257097,10.18183441,8.984994298
10,375,1,HT,H14R1,ILL468,0.230681432,3.313752248,4.213692663,1.278116791,0.594153997,1.163425762,0.942553634,0.188804319,2.394495158,1.13142285,0.19784198,1.28991359,1.124334173,2.050373416,1.029331957,2.128342667,2.139429222,25.41066586,0.907813409,13.04079266,16.58237799,5.02984376,2.338207115,4.578493804,3.709283492,0.743012088,9.423189346,4.452550973,0.778578496,5.076268356,4.42465451,8.068948005,4.050787031,8.375784715,8.419414249
10,376,1,HT,H129R1,ILL10690,0.212126565,3.45148245,4.34361884,1.334998512,0.592441309,1.188079839,0.982317006,0.192648412,2.461001561,1.159756797,0.201659014,0.794690665,1.113822427,2.032238719,0.655754855,2.067692234,1.9122968,24.69662601,0.858929333,13.9755222,17.58790387,5.405590674,2.398875494,4.81069697,3.977535254,0.78005964,9.964930272,4.696013118,0.816544794,3.217810663,4.510018602,8.228811169,2.655240659,8.372367276,7.743150014
10,377,4,GM,G101R2,ILL1861,0.201325863,3.147775735,3.902265771,1.196988909,0.309850186,1.074795364,0.894936295,0.188697483,2.082219969,1.088369599,0.193107072,0.222358923,1.061760262,1.912263169,0.598093429,3.665955023,2.096505488,23.83726854,0.844584448,13.20527027,16.37044011,5.021501969,1.299856087,4.50888642,3.754357566,0.791606986,8.735144992,4.565831849,0.810105703,0.932820481,4.454202713,8.022157261,2.509068638,15.37909017,8.795074337
10,378,2,HT,H73R2,ILL4915,0.142504845,3.427400018,3.961963316,1.224800854,0.515748703,1.148200929,0.89322071,0.166552645,2.05182292,1.089563981,0.19508711,0.809622064,1.096713443,1.988077792,1.188743408,3.251562133,1.92807609,25.07966096,0.568208818,13.66605403,15.79751545,4.883641991,2.056442086,4.578215514,3.56153423,0.664094484,8.181222717,4.34441272,0.777869806,3.22820179,4.372919732,7.927052104,4.739870327,12.96493656,7.687807634
10,379,1,HT,H15R1,ILL490,0.205303331,3.218177932,3.784834711,1.128203598,0.511256033,1.0547257,0.882066341,0.180695867,2.109098853,1.081433026,0.186873884,1.194702852,1.037695154,1.934174327,1.115267627,1.86977622,1.887911809,23.38219727,0.87803267,13.76336832,16.18682226,4.825053801,2.186518346,4.510806611,3.77238431,0.772792501,9.020105464,4.625027382,0.799214385,5.10945502,4.437971086,8.271995592,4.769729784,7.99658047,8.074141996
10,380,2,HT,H67R2,ILL4830,0.246650805,3.7186875,4.35948779,1.297388179,0.592389042,1.183189965,0.982664677,0.205390063,2.618213405,1.198578543,0.21537832,1.363935837,1.209499395,2.200705248,1.126526987,2.200547234,2.415083802,27.13431679,0.908999504,13.70473975,16.06632599,4.781355613,2.183172868,4.360492929,3.621483027,0.756938399,9.649085419,4.417205534,0.793748822,5.026608363,4.457452916,8.110413337,4.151668883,8.109830997,8.900477652
10,381,3,GM,G103R1,ILL2231,0.224043267,3.511823963,4.185271285,1.244500844,0.565520894,1.134052245,0.932198971,0.179211389,2.378563112,1.165130219,0.207907457,1.073958587,1.170494366,2.110012695,1.021207119,2.931061164,2.339624599,26.37458218,0.849466602,13.31518331,15.86857853,4.718561362,2.144189016,4.299792268,3.534459673,0.679485225,9.018391632,4.417625315,0.788287206,4.071945405,4.437963636,8.000174869,3.871936671,11.11320416,8.870755121
10,382,1,HT,H71R1,ILL4899,0.195152606,3.019195098,3.843232989,1.172039843,0.506262154,1.03726169,0.843575695,0.162244106,2.045663387,1.016194445,0.177947071,0.614800771,1.01969993,1.845077368,0.815780883,2.390723711,1.881295251,22.586147,0.86403673,13.36746413,17.01588584,5.189197799,2.24147197,4.592468517,3.734925196,0.718334588,9.057159626,4.499193444,0.78785935,2.7220259,4.514713953,8.1690665,3.61186387,10.58491168,8.329420911
10,383,1,HT,H120R1,ILL8114,0.198845793,2.982568184,3.722425185,1.139714729,0.30407876,1.020233255,0.799004488,0.153502653,2.00859567,0.991993101,0.180049892,0.324928506,0.979899389,1.794456304,0.509072515,3.572377883,1.999682248,22.68142856,0.876689899,13.14982509,16.41177572,5.024880713,1.340650829,4.498099635,3.522725591,0.676776829,8.855684134,4.373591807,0.793820775,1.432575136,4.32027192,7.911566503,2.244446437,15.75023317,8.816385807
10,384,1,HT,H16R1,ILL494,0.185886488,3.076023647,4.039792514,1.242338426,0.315121653,1.108376818,0.85146884,0.158131924,2.027125593,1.064167488,0.191627115,0.286994844,1.049707018,1.904328282,0.601705145,5.091587958,1.933600123,25.12798388,0.739758864,12.24142638,16.07686687,4.944043391,1.2540666,4.410926175,3.388528281,0.629306055,8.067203493,4.234989537,0.762604417,1.142132395,4.177442262,7.578516014,2.394561967,20.26262028,7.695007019
10,385,4,GM,G121R2,ILL2150,0.194128819,3.345369701,3.919320595,1.220518789,0.445809259,1.085638407,0.848969672,0.181059619,2.268572638,1.084534046,0.193570907,0.431455465,1.031326838,1.935942365,0.61072652,3.622352868,2.272222973,24.69151948,0.786216576,13.54865869,15.87314462,4.943068773,1.805515693,4.396806798,3.438304689,0.733286662,9.187659106,4.392334165,0.783957047,1.747383207,4.176846382,7.840515309,2.473426232,14.67043319,9.202442866
10,386,2,HT,H65R2,ILL4804,0.202639499,3.271234929,4.180752237,1.271118001,0.363297637,1.071076077,0.904724263,0.169464617,2.166618522,1.078940895,0.194982349,0.34002655,1.061947168,1.954891479,0.626628712,2.800063519,2.135282247,23.7936887,0.851652308,13.74833037,17.57084532,5.342248598,1.526865555,4.501513365,3.802370765,0.712225074,9.105853864,4.534567585,0.819470875,1.429061943,4.463146431,8.21600847,2.633592126,11.76809344,8.974153919
10,387,2,HT,H133R2,ILL10862,0.20192169,3.618558766,4.43991437,1.35525112,0.587333884,1.233444075,0.964096668,0.206831307,2.62361349,1.182072315,0.207035063,0.835689733,1.141353375,2.091497355,0.79902957,4.048762878,2.487465346,28.02387101,0.720534611,12.91241587,15.84333003,4.836059657,2.09583424,4.401405055,3.440269433,0.738054022,9.362066681,4.218090766,0.738781102,2.982063873,4.072789854,7.463270705,2.851246246,14.44755037,8.876237496
10,388,10,Control,STD10,Control,0.187031917,2.834762107,3.749080778,1.113714997,0.424364084,1.025276177,0.811649393,0.169999033,1.857040639,1.006057576,0.1753305,0.44988967,0.950425495,1.716838017,0.564315463,3.00807717,1.971573214,22.01542623,0.84954938,12.87625358,17.02933543,5.058793708,1.927576053,4.65708075,3.686730316,0.77218143,8.435179131,4.569784684,0.79639839,2.043520145,4.317088777,7.798341032,2.563272939,13.66349731,8.955416958
11,389,4,GM,G124R2,ILL5519,0.229644935,3.445328571,4.478132992,1.391333529,0.609251273,1.160422328,0.92103772,0.194183553,2.455046875,1.14766155,0.204970869,1.330468173,1.158442867,2.152737371,1.029633931,2.117598052,2.236004955,26.26189954,0.874441449,13.11911412,17.05182439,5.297916576,2.31990558,4.418653441,3.507125288,0.739411681,9.34832178,4.370062981,0.780487598,5.066153615,4.411116054,8.197188354,3.920637688,8.063384937,8.514254467
11,390,1,HT,H69R1,ILL4881,0.212408819,3.440173839,4.165429243,1.237093356,0.582801051,1.109716388,0.880905784,0.183892212,2.448967997,1.087872638,0.190456515,1.245148992,1.072188685,1.978285326,1.153720328,2.334967319,2.115775171,25.43980366,0.83494677,13.52280027,16.37366899,4.862825879,2.290902315,4.362126385,3.462706693,0.722852324,9.626520823,4.276261926,0.748655601,4.894491359,4.214610691,7.776338812,4.535099183,9.178401492,8.316790487
11,391,2,HT,H112R2,ILL7650,0.214523266,3.264100747,4.03362313,1.254590825,0.496572787,1.0942452,0.654070761,0.179524907,2.296227668,1.119463987,0.185511419,1.205013652,1.051174214,1.99671159,0.78226772,2.167375365,2.009746541,24.00474378,0.893670301,13.59773209,16.80344172,5.226428728,2.068644396,4.558453988,2.724756269,0.747872623,9.565724547,4.663511501,0.772811494,5.019897996,4.379027011,8.317987513,3.258804706,9.028946049,8.372289075
11,392,2,HT,H16R2,ILL494,0.190146671,3.23657727,4.180874298,1.282825663,0.489774731,1.166855561,0.805884693,0.167820132,2.282027427,1.118729008,0.190846822,1.229777072,1.066349889,1.941631966,1.42741926,2.36121521,2.019598368,25.15835404,0.755799329,12.86482122,16.61823461,5.099004732,1.946767782,4.638044123,3.203248876,0.667055292,9.070654715,4.446749601,0.758582305,4.888145981,4.238551883,7.717643065,5.673738662,9.385412123,8.0275457
11,393,4,GM,G116R2,ILL1861,0.208142423,3.720540324,4.414708017,1.395602256,0.585509331,1.214855764,0.861749369,0.204401703,2.995399132,1.216417207,0.210409634,1.370724291,1.188036149,2.253824114,1.223602496,2.407884507,2.501194206,27.97300092,0.744083281,13.30046903,15.78203221,4.989104529,2.093123053,4.342958295,3.08064684,0.730710672,10.70817943,4.34854026,0.752188278,4.900168898,4.247081506,8.057140956,4.374226774,8.607887704,8.941458276
11,394,1,HT,H64R1,ILL4791,0.19866646,3.252498804,4.084834153,1.257795826,0.538852703,1.051613512,0.830384234,0.172343924,2.199629372,1.061673154,0.18508153,1.247039834,1.054614192,1.997764111,1.04753644,1.800877057,1.907468601,23.88867391,0.831634526,13.6152338,17.09945964,5.265239213,2.255682777,4.402142689,3.476058308,0.721446174,9.207833723,4.444253198,0.774766865,5.220213725,4.414703789,8.362808747,4.385075723,7.538622964,7.984824141
11,395,2,HT,H3R2,ILL129,0.209939589,3.095399623,3.970266528,1.243642052,0.522787162,1.044250908,0.826115806,0.182383097,2.101125787,1.041475711,0.179048212,1.20246638,1.036577062,1.920501931,0.822901467,1.638891557,1.688881239,22.72665411,0.923759336,13.62012907,17.46964823,5.472173977,2.300326126,4.594829062,3.635008488,0.80250747,9.245205109,4.582617863,0.787833577,5.290996088,4.561063221,8.45043851,3.620865012,7.211319137,7.431279724
11,396,2,HT,H70R2,ILL4886,0.19507527,3.182401346,4.040088108,1.256003018,0.504867535,1.100998912,0.760826341,0.176875964,2.205011074,1.048026907,0.178307816,1.206389678,1.02974254,1.952378241,0.903594608,1.792564583,1.829503648,23.36265559,0.834987569,13.6217449,17.29293184,5.376114086,2.161002344,4.712644536,3.256591863,0.757088437,9.438186792,4.485906591,0.763217244,5.163752354,4.407643369,8.356833552,3.86768792,7.672777507,7.830889091
11,397,3,GM,G122R1,ILL4899,0.206740476,3.137793618,3.893726672,1.169543557,0.515131065,1.002344145,0.761794353,0.159457311,2.17027602,1.035452665,0.182198964,1.205321534,1.03271335,1.922492647,0.990429207,2.203793027,2.101735779,23.69094439,0.87265612,13.24469623,16.43550636,4.936669209,2.174379613,4.230916795,3.215550805,0.673072835,9.160783058,4.370668589,0.769065855,5.087688841,4.35910588,8.114883963,4.180623578,9.302259086,8.871473186
11,398,1,HT,H72R1,ILL4900,0.224024832,4.299902227,4.794416359,1.497027139,0.747923117,1.329632421,1.136671074,0.228553034,3.08516292,1.295435746,0.223326078,1.439709717,1.275271607,2.333764021,1.297219252,2.971405851,2.519210925,30.69865632,0.72975452,14.00680923,15.61767495,4.876523335,2.436338285,4.331239801,3.702673701,0.744505009,10.04983048,4.219845105,0.727478348,4.689813463,4.154160996,7.602169934,4.225654825,9.679270063,8.206257951
11,399,2,HT,H21R2,ILL595,0.236036582,4.172270837,4.846175976,1.511212136,0.772803839,1.286084213,1.12865451,0.234526499,2.774284218,1.282171244,0.226769631,1.484705285,1.295281567,2.382977337,1.494565966,4.252523667,3.514567829,32.89561134,0.717532134,12.68336616,14.73198332,4.593962765,2.349261216,3.909592073,3.431018498,0.712941604,8.433599819,3.897696963,0.689361352,4.51338408,3.937551285,7.244058524,4.543359753,12.92732828,10.68400217
11,400,2,HT,H77R2,ILL5151,0.240625831,4.28861031,4.750458057,1.451776881,0.771860066,1.232601956,1.056758886,0.215401215,3.054262275,1.246113201,0.224016171,1.466204032,1.280242136,2.352364318,1.438641768,6.825789618,3.9890717,35.88479842,0.670550878,11.9510503,13.23807926,4.045659847,2.150938838,3.434886108,2.944865047,0.600257559,8.511298403,3.472537832,0.624264816,4.085863922,3.567644775,6.555322648,4.009056289,19.02139602,11.11632746
11,401,3,GM,G121R1,ILL2150,0.149854876,4.047060034,4.206262607,1.361040483,0.655017764,1.207962469,1.019869108,0.215297567,2.467743779,1.194039012,0.208737163,1.332382965,1.155688287,2.183340016,1.120046252,3.282090552,2.159454595,27.96588753,0.535848812,14.4714164,15.04069057,4.866788088,2.342202669,4.319414028,3.646832617,0.769857802,8.824121088,4.26962674,0.746399208,4.764314966,4.132492794,7.80715439,4.005044542,11.73605003,7.721745261
11,402,1,HT,H32R1,ILL918,0.257507734,4.129544985,4.547646335,1.417564297,0.738844365,1.189902758,1.043228604,0.216708417,2.740554421,1.188831035,0.213691615,1.155460939,1.211043452,2.274755249,1.053409643,4.797965154,3.547577493,31.7242365,0.81170664,13.01700353,14.33492761,4.468395314,2.328958697,3.750768779,3.288427774,0.683100496,8.638677313,3.747390533,0.673591041,3.642202513,3.817407717,7.170401876,3.32052008,15.1239736,11.18254648
11,403,1,HT,H4R1,ILL158,0.192904827,3.888240504,4.256699402,1.342002568,0.711893834,1.201246338,0.993215161,0.215200463,2.549698697,1.151609539,0.19867712,1.297708837,1.129055593,2.1300432,1.112823123,6.10763419,3.161793243,31.64044664,0.609677952,12.28882938,13.45334802,4.241414741,2.249948751,3.796553038,3.139068081,0.680143569,8.058352419,3.639675356,0.627921351,4.101423889,3.568393348,6.732026334,3.517090437,19.30324897,9.992884358
11,404,1,HT,H68R1,ILL4841,0.22103078,3.392858294,3.805087672,1.214331381,0.662874568,1.084140198,0.945012194,0.18863881,2.256570684,1.097381153,0.188627902,1.262256662,1.102001076,2.013994673,1.17927454,5.056259282,4.071414849,29.74175472,0.743166575,11.40772737,12.79375648,4.082917745,2.228767517,3.645179003,3.177392198,0.634255819,7.587214357,3.689698753,0.634219143,4.244055786,3.705232211,6.77160676,3.965046956,17.00054126,13.68922206
11,405,3,GM,G117R1,ILL4345,0.245263723,3.982859961,4.086517399,1.308993412,0.733673675,1.190041033,1.021568355,0.212525188,3.081848163,1.212439659,0.207955585,1.327653409,1.177152764,2.163655874,1.268482016,5.475756379,4.873262394,33.56964899,0.730611521,11.8644671,12.17325031,3.899336012,2.185526799,3.544990993,3.043130881,0.633087311,9.180459897,3.611713841,0.619475006,3.954921928,3.506598369,6.445274047,3.778657371,16.31162834,14.51687027
11,406,2,HT,H48R2,ILL2297,0.135515643,3.640212427,4.10007972,1.310382171,0.663159844,1.187989282,1.001531407,0.188104299,2.408739627,1.143895486,0.200468627,1.331195453,1.168017964,2.108042144,1.20749026,2.153658951,1.745154631,25.69363794,0.527428787,14.16775793,15.9575679,5.100025828,2.581027434,4.623670984,3.897974314,0.732104576,9.374848486,4.45205731,0.780226714,5.181031415,4.545942334,8.204529655,4.699569065,8.382070909,6.792166354
11,407,1,HT,H17R1,ILL502,0.241092954,3.823849068,4.119986606,1.324532224,0.713684569,1.164219085,1.004970982,0.191127239,2.437677541,1.16052367,0.207462869,1.367885117,1.200719507,2.165838258,1.395434139,6.670354881,4.444483024,33.63384173,0.71681658,11.36905233,12.24952724,3.938093764,2.121924027,3.461451398,2.987975593,0.568258721,7.247692846,3.450464206,0.616827749,4.066990408,3.569974303,6.439461407,4.148899047,19.83227172,13.21431866
11,408,2,HT,H62R2,ILL4774,0.254759726,3.549296144,3.849825777,1.262226063,0.720878654,1.136960516,1.014205095,0.216221717,2.331042482,1.156306611,0.199016263,1.267245198,1.120408439,2.059895058,1.115037778,5.846743334,3.850432368,30.95050122,0.823119872,11.4676532,12.43865406,4.078208795,2.329134022,3.673480141,3.276861617,0.698604896,7.531517713,3.735986706,0.643014669,4.094425447,3.620000952,6.655449756,3.602648532,18.89062569,12.44061393
11,409,4,GM,G118R2,ILL7774,0.148478767,3.753044026,4.195928123,1.386551203,0.694242487,1.284232755,1.024409454,0.20678324,2.586310023,1.211215187,0.210434696,1.337796652,1.18251226,2.149303344,0.933292513,3.220571791,1.966653168,27.49175969,0.540084624,13.65152347,15.26249382,5.043515652,2.525274827,4.671337046,3.726241847,0.752164439,9.40758268,4.405739031,0.765446441,4.866173236,4.301333466,7.817991166,3.394808203,11.71468043,7.153609628
11,410,2,HT,H4R2,ILL158,0.270955871,4.419010909,4.590238839,1.458423029,0.812839642,1.255583762,1.112326901,0.226828213,2.917209942,1.293662538,0.231113291,1.460080866,1.29251629,2.374375289,1.204283147,6.089925823,5.041229455,36.05060381,0.751598704,12.25779999,12.73276549,4.045488494,2.254718524,3.482836983,3.085459836,0.629193936,8.091986358,3.588462887,0.641080222,4.050087133,3.585283334,6.586228907,3.340535303,16.89271518,13.98375872
11,411,1,HT,H75R1,ILL4956,0.14690629,3.619345827,3.957718679,1.280370216,0.665495539,1.213017894,0.972093808,0.204874594,2.593213355,1.161026657,0.20152402,1.311252294,1.149572427,2.094186768,1.137993049,2.593425892,1.802800225,26.10481753,0.562755475,13.86466625,15.16087471,4.904727698,2.549320784,4.646720447,3.723810008,0.784815269,9.933849764,4.447557067,0.77198019,5.023028,4.403679227,8.022223351,4.359321982,9.934663932,6.906005846
11,412,4,GM,G119R2,ILL86,0.198261582,3.381131607,3.864094618,1.216715306,0.650715257,1.106950458,0.925808583,0.183159612,2.339056673,1.130707883,0.19157888,1.245944467,1.093958884,2.032936612,1.227329972,4.051292272,2.859231695,27.69887436,0.71577487,12.20674733,13.95036696,4.392652532,2.349248018,3.996373439,3.342405077,0.661252907,8.444591078,4.082143802,0.691648612,4.498177257,3.949470544,7.339419593,4.430974183,14.62619823,10.32255556
11,413,2,HT,H5R2,ILL191,0.142709726,3.864533194,4.082040259,1.315266921,0.562415194,1.178820939,0.965443867,0.173373896,2.28879774,1.128573981,0.202340056,1.232202052,1.138319334,2.050205165,1.110381323,3.216845899,1.949377265,26.60164681,0.536469516,14.52742088,15.345066,4.944306382,2.114211943,4.431383318,3.629263533,0.651741214,8.603970109,4.242496673,0.760629812,4.63205177,4.279131071,7.707061069,4.174107456,12.09265698,7.328032279
11,414,2,HT,H28R2,ILL719,0.135900717,4.077104669,4.174557206,1.29189239,0.681100823,1.248466099,1.022441317,0.199103715,2.822150751,1.19220235,0.208208385,1.318847148,1.17068758,2.157862158,1.152549482,2.861135281,1.877299035,27.59150911,0.492545429,14.77666428,15.12986184,4.682209969,2.468516022,4.524819915,3.705637532,0.721612269,10.22833054,4.320903019,0.754610356,4.77990219,4.242926965,7.820747135,4.177188995,10.3696223,6.803901257
11,415,3,GM,G118R1,ILL7774,0.214409037,3.568264768,4.200908437,1.387008118,0.722778851,1.224174466,1.002037293,0.19481528,2.483699627,1.196754351,0.20570411,1.144351215,1.188147625,2.166182685,0.99970738,5.052813032,3.116876026,30.0686323,0.713065479,11.86706709,13.97106591,4.612807474,2.403763642,4.071267538,3.332500404,0.647902033,8.260101764,3.980075778,0.684115286,3.805797362,3.951452175,7.204127755,3.324751755,16.80426626,10.3658723
11,416,1,HT,H31R1,ILL890,0.20321407,3.840300471,3.903553129,1.21349775,0.701416887,1.116968984,0.935767225,0.183992934,2.844103085,1.109341444,0.197771142,1.259124531,1.10837682,2.076698155,1.160395333,6.777092506,3.701912566,32.33352703,0.628493359,11.8771468,12.0727724,3.753063341,2.169317583,3.454522555,2.8941081,0.569046902,8.796142413,3.430932366,0.611659662,3.894176252,3.427949011,6.422739322,3.588830046,20.95995435,11.44914553
11,417,2,HT,H68R2,ILL4841,0.238638321,3.889525197,4.184250763,1.315580462,0.712944951,1.153720508,1.006118622,0.195372818,2.568779043,1.177962725,0.208512217,1.373573,1.206486098,2.180431308,1.259501249,4.558394099,3.72320319,30.95299457,0.770970061,12.56590921,13.51808063,4.250252618,2.303314949,3.727330825,3.250472647,0.631191976,8.298967769,3.805650281,0.6736415,4.437609411,3.89780089,7.044330729,4.069077214,14.72682744,12.02857184
11,418,1,HT,H10R1,ILL304,0.224152049,3.344004728,3.96084352,1.239313797,0.651787262,1.117698606,0.980018778,0.190848084,2.408758729,1.130810286,0.196653605,1.278333051,1.136528139,2.141081669,1.288116583,5.372301043,3.407666803,30.06891673,0.745461005,11.12113468,13.17255143,4.121577801,2.167644641,3.717122954,3.25924205,0.634702227,8.010793174,3.760728383,0.65400961,4.251343879,3.779744209,7.120581324,4.283880908,17.86662649,11.33285523
